@relation TestmengeNEU10k-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Standardize-unset-class-temporarily

@attribute y {0,1,2,3,4,5,6,7,8,9}
@attribute ' x1' numeric
@attribute ' x2' numeric
@attribute ' x4' numeric
@attribute ' x5' numeric
@attribute ' x6' numeric
@attribute ' x7' numeric

@data
8,-0.799722,-0.094251,-0.410036,1.052699,0.549092,-1.230884
2,-0.448043,-0.71467,-0.679468,1.076082,-0.419976,-1.483696
8,-1.135532,0.536851,-0.410036,0.249763,0.561597,-0.397377
2,-0.258479,-0.279878,-0.544752,1.242181,-0.710524,-0.120206
7,0.530654,1.2702,-0.948901,-0.167206,-0.527845,0.113973
8,-1.425453,0.574895,-0.005887,1.775649,1.027028,-0.806457
8,-1.02574,0.179231,-0.544752,1.201726,0.245473,-0.610551
8,-0.955404,0.196039,-0.410036,1.163406,0.653524,-0.484563
4,-0.13239,0.307458,0.128829,0.941165,1.427094,1.460884
6,-1.288641,-0.568824,-0.005887,-1.168469,1.364255,0.202955
3,-0.854618,1.136977,0.80241,-0.617449,-0.303609,-1.97249
2,1.049166,-0.877599,-0.27532,0.478935,-0.474082,0.072139
2,-0.799293,-0.882882,-0.814184,0.852839,-0.696917,0.967221
2,0.392984,-0.972131,-0.27532,1.517905,-0.376221,-0.728013
9,-0.291932,-1.429595,-1.218333,0.671769,0.394701,-1.127694
2,-0.636749,-0.847414,-0.679468,1.187012,-0.748093,-0.751839
9,-0.415448,-0.572695,-1.083617,0.650552,0.701085,-0.305764
7,0.582548,2.316019,-0.814184,-0.703601,-0.365338,0.067616
9,-0.354548,-0.869428,-1.353049,0.955284,0.849631,0.700172
6,-1.160836,0.349656,0.128829,-1.428501,0.679205,1.414885
2,0.38312,-0.030653,-0.27532,0.912494,-0.815495,-1.34024
2,1.46389,0.607903,0.263545,0.967171,-0.316794,0.584142
2,0.789267,-0.270558,-0.679468,0.903495,-0.605164,1.520059
5,0.879331,1.843639,-0.27532,0.258483,-0.102791,-0.842978
0,1.421002,-0.17208,2.149572,-2.18862,-1.80073,0.891638
2,0.036159,1.278386,-0.814184,1.746907,-0.8736,1.300647
2,1.780401,0.30082,-0.679468,0.925417,-0.073513,0.600746
4,0.326937,-0.293948,-0.140603,1.135732,1.408063,2.13003
4,0.392556,1.300683,-0.679468,1.178278,0.825941,1.242071
8,-1.229027,1.031829,0.937126,0.845674,1.005012,-0.869329
8,-1.494931,-0.358371,0.667694,1.506267,0.701474,-1.298413
6,-1.493216,0.651791,-0.140603,-0.669152,1.603831,0.34001
5,0.023722,2.008948,-0.27532,-0.464527,-0.313069,0.712942
4,0.798273,0.157688,-0.27532,1.275777,0.951138,1.504469
2,-0.618736,-0.855536,-0.410036,1.172022,-0.477038,0.697917
5,0.031441,1.370885,-0.27532,-1.516509,-0.34938,-0.489185
0,2.624001,-1.593842,2.419005,-0.909287,-2.392292,1.405964
8,-1.21273,-0.166886,0.80241,1.636024,0.875327,-0.646618
7,0.978401,1.574679,0.128829,-0.095123,-0.158619,-1.290021
7,-0.799293,0.996091,0.128829,-0.36396,-1.747307,-1.44637
5,1.381974,1.080503,0.937126,-0.502677,-0.633222,-0.169008
4,-0.081782,0.591957,-0.27532,0.123223,1.275367,-0.334332
6,-1.093502,-0.38028,0.532978,-1.135664,1.363912,-0.166555
4,0.151527,2.096264,-0.27532,0.981812,1.072331,0.947288
5,0.74595,1.689417,0.532978,-0.147692,-0.726355,0.878962
8,-1.017162,-1.438338,0.80241,0.808585,0.661821,-1.677108
9,-0.405584,-0.655946,-1.353049,-0.125106,0.940911,0.547101
9,-0.525241,-0.829407,-0.679468,1.135913,0.840849,-0.090806
5,0.422148,0.353141,0.398262,0.18756,-0.283082,0.388892
4,-0.412875,0.249635,0.128829,1.71781,1.668551,-0.909172
1,-0.076207,0.714231,-0.679468,0.647733,0.090424,-0.254943
2,1.372968,0.455822,-0.544752,2.175826,-0.322391,0.189014
5,0.616,2.194638,-0.410036,0.341793,0.042596,0.714778
7,-0.252904,0.78238,-1.083617,0.010731,-0.28365,-1.002671
1,0.429439,0.571855,-0.27532,0.886177,-0.0377,-0.13716
1,0.403706,-0.318863,-1.353049,0.293928,0.116123,1.016378
3,-0.278637,1.578846,-0.27532,-0.350325,-0.172426,-0.617306
6,-1.516804,-0.112389,-0.544752,-1.482939,1.569503,0.806748
2,-0.2469,-1.606525,0.128829,0.237207,-0.739192,-0.459278
8,-1.595288,-0.375138,0.937126,0.294503,0.686367,-2.029438
9,-0.126814,-0.542142,-1.487765,0.349713,0.697157,-0.214152
1,-0.650473,-0.668132,-0.948901,-0.650202,0.265876,0.92453
0,1.514497,-1.341036,2.284289,-1.63703,-1.781138,2.337643
2,0.262606,-0.602702,-0.27532,1.474275,-0.594891,-1.020512
9,-0.119094,-0.303309,-1.487765,0.886358,0.94969,1.341173
5,1.284619,-0.367094,0.667694,-0.33116,-0.853809,0.357982
6,-0.99915,0.162575,0.532978,-2.59292,0.554828,-0.628578
9,-1.135103,-0.136043,-0.544752,0.721316,0.59577,-0.079445
3,-0.863196,1.569269,-0.27532,-0.541719,-0.580958,-0.141964
5,-0.118237,1.629726,-0.140603,0.38319,-0.343714,-0.547017
5,0.228296,1.066223,0.128829,-0.257814,-0.125991,-1.709121
6,-0.505941,0.164418,-0.005887,-2.043535,1.133755,-1.028098
3,-0.740966,0.036541,-0.27532,0.105093,-0.085567,-0.522045
2,1.703632,0.701618,-0.948901,1.057023,-0.610613,0.472972
0,0.628867,-1.118882,1.88014,-1.274883,-2.142652,3.061142
7,-0.872202,2.024192,-0.005887,-0.672562,-1.013854,1.173599
8,-1.329385,-0.149353,-1.083617,0.375245,0.605406,-0.180985
9,-0.866627,-0.723496,-0.814184,0.690168,1.67503,-0.398916
5,1.422718,1.674081,0.398262,-0.477517,-0.194188,0.347021
9,-0.716949,-2.046918,-1.218333,0.627773,1.023288,-0.591727
8,-0.948113,-1.274764,-0.948901,0.62832,0.101311,-0.981352
9,-0.88807,-0.26781,-0.679468,1.661193,1.139557,-1.624006
1,0.98269,-0.030364,-1.218333,-0.575614,-0.487757,-0.823015
9,-0.398722,-0.594472,-1.353049,1.374334,0.289716,0.748845
4,-0.694647,0.539389,-0.679468,1.694559,1.179272,-0.241734
7,-0.270917,1.04817,-1.218333,-0.124553,-0.701293,-0.799479
3,-0.253762,0.233713,1.071843,-1.003489,-0.436216,-0.666829
7,1.226292,1.25118,-0.140603,-0.175025,-0.862464,-0.829303
8,-1.540821,-0.627638,-0.544752,1.308595,0.354434,-0.849504
6,-0.851187,0.65118,0.263545,-1.586917,1.554985,1.613751
3,0.838159,-0.48171,-0.005887,0.009506,-0.461519,-1.232072
2,1.535941,-1.202742,0.263545,1.397349,-0.25765,-1.988219
2,0.89091,-0.475674,-0.544752,0.95159,-0.807821,1.142175
7,-0.379423,0.856939,-0.410036,-0.542545,-0.543729,0.345023
0,2.086619,-1.120503,1.88014,-0.52742,-1.976063,1.250504
9,-0.552689,-0.35158,-1.353049,0.693421,1.223776,-1.149139
6,-1.445181,0.20126,-0.005887,-1.893044,1.549161,0.465301
6,-1.283495,-0.850543,-0.005887,-2.016749,1.11881,0.44671
5,0.045165,0.390803,-0.27532,0.149823,-0.397841,0.084818
1,-0.038894,0.407317,-1.353049,0.320621,-0.056061,0.547712
4,-0.315949,0.496124,0.128829,1.312263,1.226724,1.00468
5,-0.43389,1.03553,-0.410036,-0.479593,-0.238226,-0.972137
7,0.61214,-0.8322,-1.353049,-0.846912,-0.948926,0.571323
6,-0.873489,0.050795,0.532978,-2.051774,1.897548,-0.78081
9,-0.352832,-0.390598,-0.544752,0.289848,0.932801,0.110356
7,0.876757,1.162472,-0.140603,-0.653075,-0.680271,-0.25409
0,2.129506,-1.464838,1.88014,-1.188158,-2.261451,2.437664
0,1.203133,-2.409444,2.553721,-0.707729,-1.740234,-0.755966
3,0.531083,0.157088,1.071843,-1.34287,-0.393878,-0.236142
6,-1.324238,-1.003508,0.263545,-1.966381,1.095969,-0.662228
8,-0.976848,0.084478,0.80241,1.014648,0.821567,-0.399036
5,1.021289,1.683582,0.532978,-0.887672,-0.265175,0.172662
2,-0.771845,-1.539123,0.128829,0.933647,-0.457138,0.065589
8,-0.947684,1.84252,-0.27532,0.924235,0.328642,-0.459361
8,-1.626167,0.549683,1.071843,0.763239,0.659306,-0.747354
9,-1.346111,-0.418872,-1.487765,1.176576,0.969266,-0.35041
9,-1.012874,-0.498778,-0.544752,0.504986,0.699806,0.88902
4,0.89091,0.061496,-0.410036,1.182748,1.322952,1.479995
4,0.297774,0.633534,-0.005887,0.639799,1.168612,-0.669603
8,-1.531386,0.250158,-0.679468,1.141808,0.592199,-1.523869
6,-1.215732,0.36878,-0.27532,-1.996428,1.423554,0.043673
1,0.984834,0.909266,-1.218333,-0.104269,-0.322363,0.435772
5,-0.023884,0.559086,0.128829,-0.171793,0.121542,0.415938
3,-0.003298,-1.154271,1.071843,-0.493464,-0.536522,-0.169442
4,0.483477,1.365983,-0.679468,0.810947,1.479157,0.786408
6,-1.015018,0.164385,-0.27532,-1.197567,1.368237,2.70274
9,-0.496935,-1.649569,-1.353049,0.881389,1.032524,-0.816355
1,1.318501,0.499838,-0.27532,0.134154,-0.465686,0.825117
4,-0.148258,1.077622,-0.544752,0.732542,0.747823,0.155395
0,1.112211,-0.464576,2.284289,-1.387668,-2.179953,-0.226198
1,1.400416,-1.070137,-0.544752,-0.77209,0.098651,-0.946483
0,1.151667,-0.977407,2.95787,-1.373935,-1.918394,-0.026481
9,-0.558264,-1.020607,-1.353049,1.118352,1.339976,0.782652
9,-1.385139,-0.984894,-1.218333,0.886934,1.034477,0.632306
2,1.779972,-1.155315,-0.948901,0.581382,-0.711796,0.446553
5,0.312356,2.669962,0.263545,-0.362619,-0.132708,-0.037136
8,-1.083638,1.220908,-0.005887,1.317921,0.35131,-0.323656
2,1.318929,0.032277,-0.948901,1.691009,-0.456599,0.058704
2,-0.430459,-1.218714,-0.140603,0.351066,-1.125418,-0.416157
9,-0.866198,-2.161404,-1.218333,0.796411,0.79883,-0.338298
7,-0.142254,1.205778,-0.544752,-0.670504,-0.836109,0.1257
9,-0.840465,-0.764697,-0.679468,1.257309,0.961169,0.042726
5,0.413571,1.41938,-0.27532,0.166183,-0.291632,0.474138
0,0.627151,-1.234317,2.823153,-1.405004,-2.156632,2.273379
8,-1.367126,-0.079996,0.937126,0.248298,0.31979,-0.831899
6,-1.250471,-0.356405,-0.140603,-1.772883,1.31137,0.569131
0,2.705059,-1.651793,2.553721,-1.596763,-1.483368,1.807523
3,0.172113,1.89484,0.937126,-0.400943,-0.407087,-1.244632
2,1.546663,-1.972813,-0.814184,1.821477,-0.506377,0.568255
4,0.293056,0.795418,-0.544752,1.669232,1.181938,0.649871
4,0.58169,-0.146252,-0.410036,1.195148,1.206942,0.504063
9,-0.231031,-0.249465,-1.353049,1.525772,1.353652,0.678067
1,-0.099795,-0.215113,-0.410036,-0.741687,0.545998,0.823468
4,0.805564,0.262383,-0.140603,0.22828,1.044604,-0.187596
3,-0.203154,0.50207,-0.140603,-1.219154,-0.749431,0.568804
3,-0.038466,0.39092,0.398262,-0.184915,-0.520447,-0.966376
6,-1.146683,0.094558,0.128829,-1.883272,1.405422,0.084322
0,0.632727,-1.598004,2.688437,-0.927247,-2.044299,0.536278
4,0.742948,0.529477,-0.005887,1.65469,0.826554,-1.722764
2,0.694056,-1.182983,-1.218333,0.85167,-0.382213,1.017426
5,-0.593432,2.561095,0.80241,0.343311,-0.381947,1.094355
8,-0.91123,0.44112,0.937126,0.202981,0.522746,-0.712781
8,-1.182709,0.850771,-0.814184,0.685349,0.626248,-1.010804
2,-0.203583,0.955837,-1.083617,1.265295,-0.420087,-0.208252
9,-0.487071,-1.791432,-1.487765,1.196745,0.535237,1.144413
6,-0.530387,-0.063547,-0.140603,-1.519365,1.203734,0.341763
6,-1.030886,0.027586,-0.005887,-0.724896,1.6135,1.253232
8,-0.962695,-0.640679,0.667694,0.823522,0.635547,-2.297392
6,-0.680494,-0.038756,-0.27532,-1.450447,1.643538,0.604276
4,0.363821,0.523778,-0.27532,0.755918,1.163894,0.177161
0,2.19298,-2.526564,2.284289,-1.283809,-2.253647,1.007981
9,-1.104224,-1.174011,-1.083617,0.499204,0.476575,0.805623
2,1.424862,0.685393,-0.814184,1.892454,-0.837008,-1.155544
6,-1.000865,-1.372731,0.398262,-1.960329,1.483215,-0.571046
6,-1.554974,-0.469377,0.667694,-1.827777,1.420657,0.408805
5,-0.385856,0.762594,0.937126,-0.484757,-0.397634,-0.03851
0,1.225434,-1.142538,1.88014,-1.039668,-1.927316,2.539768
4,-0.138823,0.967548,-0.679468,0.980459,1.231119,-1.067884
8,-1.241465,1.955733,0.128829,1.574886,0.597374,-2.075563
6,-0.97599,-0.844674,-0.140603,-2.200493,1.119194,1.205118
2,1.600701,-0.221558,-0.544752,0.629997,-0.745615,-0.100116
3,-0.673632,0.071429,0.937126,-0.493961,-0.083159,-1.138386
3,0.54738,0.217653,0.937126,0.080182,-0.184781,-0.796269
7,0.724506,0.687018,0.532978,-0.976551,-0.283276,-0.341551
7,-0.204441,1.362353,0.398262,-1.348878,-0.780324,-1.313992
2,0.435014,-0.248042,-0.679468,1.419575,-0.321734,-0.924547
0,1.226721,-1.077583,2.95787,-0.841658,-2.161073,0.936995
7,0.994699,1.23651,-1.353049,-1.567707,-0.384615,-0.300432
1,-0.39958,-0.978917,-0.679468,-0.837842,0.105021,2.186032
5,0.350526,0.68399,0.128829,-0.096339,0.1543,-2.077967
6,-1.035604,1.049301,0.398262,-1.780135,1.343722,1.336839
1,1.325363,-2.988149,-0.410036,-0.029274,-0.237134,0.526611
9,-0.475062,-1.133176,-1.218333,0.480632,0.796019,0.621595
1,-0.274348,-0.882866,-1.083617,0.148102,-0.13733,-0.087144
2,0.7155,-1.686888,-1.353049,1.167249,-0.562268,-0.763112
5,0.967679,1.012834,0.263545,0.270074,-0.160398,0.556136
2,-0.204012,-0.34512,-1.353049,1.003154,-0.276128,-0.117339
7,0.580832,0.321949,0.263545,0.095054,-1.002337,-0.058412
6,-0.564697,0.204215,-0.140603,-2.223555,1.924453,-0.00104
5,0.246309,0.487432,0.667694,-0.410876,-0.222634,-0.271304
1,0.983548,-0.683039,-0.27532,0.131641,-0.202658,0.017085
4,0.067896,-0.486351,-0.140603,0.996085,1.449285,0.238023
2,-0.758979,-0.200324,-0.005887,0.82142,-0.567972,-1.357817
2,-0.70494,0.404077,-1.218333,0.937607,-0.599211,0.782026
3,-0.416735,-0.590926,-0.005887,0.795278,-0.691806,0.227024
6,-1.062623,-0.404601,0.532978,-1.726962,1.54924,-0.611416
1,1.363961,-1.32446,-1.083617,0.349076,-0.301977,-0.478667
7,-0.607156,1.133314,-0.005887,-0.147579,-0.688243,0.565362
4,0.323935,0.207054,-0.140603,0.307337,1.468539,1.217558
0,1.914639,-1.568173,2.95787,-1.712189,-2.215865,0.752533
1,-0.565555,-0.17587,-1.353049,-0.141989,-0.406728,0.427591
1,0.609138,-0.269278,-1.218333,-0.307145,-0.30799,-0.233994
9,-0.685641,0.625789,-1.487765,0.256754,1.048097,-1.048738
5,0.080333,0.220959,0.80241,-0.16461,-0.043288,-1.322709
1,-0.015306,-0.054996,-1.218333,-0.952934,-0.051547,0.309572
8,-1.317376,0.004141,0.263545,0.501377,0.100014,0.228665
9,-1.622736,0.257044,-1.353049,0.435219,1.092361,0.521704
2,-0.110088,1.145929,-0.544752,1.37926,-0.450424,0.127183
2,-0.115235,-2.375628,-0.410036,0.51835,-0.303071,-0.081405
2,1.600273,-0.075436,-0.410036,1.062389,-0.569434,0.522745
1,1.118644,-1.09136,-0.679468,0.073912,-0.167248,-1.207832
8,-0.930529,0.840457,0.80241,1.136606,0.787235,-1.775746
7,-0.268344,1.190717,-0.140603,-1.150654,-0.398617,1.092017
4,0.552098,1.309893,-0.140603,0.814006,1.176812,0.764795
4,0.814141,0.920579,-0.005887,0.224847,1.011241,0.452738
9,-0.871344,-0.942516,-1.353049,0.79546,0.893737,-0.361392
6,-1.214875,1.180577,0.532978,-1.776251,0.604384,0.54597
0,0.600561,-0.953067,2.553721,-1.773102,-1.919877,0.407548
8,-0.759836,1.519966,0.263545,0.545403,0.41734,-0.325343
7,-0.264913,0.012933,-0.410036,-0.588968,-0.232564,-0.734305
2,0.284908,-0.310648,0.128829,0.627153,-0.841514,1.250896
9,-1.259478,-1.111077,-1.353049,1.160862,1.122122,-1.182551
6,-1.284353,-1.269809,0.80241,-1.976709,1.340785,0.539303
6,-1.276204,-0.434838,-0.140603,-1.562538,0.893222,0.859635
8,-1.424595,0.930258,0.263545,1.16186,0.299682,-0.454012
9,-0.488786,-0.238078,-0.948901,1.973598,1.185573,-0.889496
4,0.691054,1.358142,-0.27532,0.872806,0.753603,1.130414
9,-0.109659,0.527558,-0.948901,0.453432,0.982692,1.985697
2,0.523792,0.683207,-1.218333,1.031627,-0.524639,0.386427
7,-0.643182,1.747265,-1.218333,-1.185612,-0.88166,-0.844696
2,0.202992,0.342394,-0.679468,0.150516,-0.123067,-0.567728
7,0.312784,0.964928,-0.544752,-0.62745,-0.357315,0.724836
7,-0.307371,2.758121,-1.218333,-0.413125,-0.72865,-0.247316
4,-0.66677,0.886939,-0.140603,1.498822,1.683065,0.385813
5,-0.611445,-0.192573,0.263545,0.091303,-0.31907,0.774117
0,1.932652,-0.483906,1.610707,-1.300209,-2.102584,0.656386
4,-0.427028,0.649053,-0.679468,0.430197,1.478033,-0.652422
9,-0.625169,-1.432623,-0.948901,0.701033,0.927531,0.356218
0,1.586548,-2.226988,2.95787,-1.492884,-1.993738,1.773106
0,1.789836,-2.227481,2.284289,-1.340187,-2.261966,3.26945
6,-1.542108,-0.899818,0.128829,-1.728583,1.132607,0.486743
1,-0.467771,0.852325,-0.544752,-1.309621,-0.27299,-0.842512
5,0.921361,0.781611,1.071843,-0.303396,-0.332432,-0.330981
5,0.386122,1.444948,-0.410036,-0.08942,-0.526283,-0.099109
4,0.484335,-0.590178,-0.544752,0.80343,1.566468,0.283841
9,-1.1098,-1.429734,-1.353049,1.023382,0.585236,0.622821
6,-0.571559,-0.669716,0.398262,-1.61417,1.583831,1.142449
0,1.515784,-0.814963,2.419005,-1.170764,-1.610895,2.729652
6,-1.116662,-0.786124,0.532978,-2.211354,0.994981,0.117142
7,0.496773,0.411521,-0.005887,-1.168271,-0.479543,0.480543
1,-0.618307,0.72408,-0.544752,-0.450785,-0.520685,-1.34165
3,-0.342968,-1.133407,0.667694,-0.707047,-0.467415,-0.683034
1,-0.600294,0.610832,-0.544752,0.875351,0.328613,-0.68741
6,-0.484926,-1.473018,-0.27532,-2.225879,1.612274,-0.831921
8,-0.765841,0.866117,1.071843,0.669811,0.478601,-0.682173
6,-1.211015,-0.043798,-0.410036,-2.635348,1.119582,-0.419103
9,-1.286497,-0.8096,-0.679468,0.281154,0.579931,-0.381083
6,-0.595576,-0.82143,0.80241,-2.457344,1.539457,0.155081
0,1.666748,-0.478819,2.95787,-1.264899,-2.030745,1.1771
1,1.301345,0.261388,-0.948901,-0.496853,-0.444709,0.284864
0,0.569253,-0.252112,2.823153,-0.341453,-2.141771,1.503236
4,0.112928,0.097241,-0.544752,0.243931,0.877218,-0.207552
5,0.697058,0.665282,0.532978,-0.870797,-0.177519,0.183596
5,0.644306,1.783208,0.532978,0.359195,-0.033397,-0.232545
8,-1.277919,-0.677001,0.80241,1.629058,0.571622,-0.785166
9,-1.332816,-2.129617,-1.487765,0.337235,1.086281,-1.450847
1,-0.436892,-0.046714,-0.679468,-0.011281,-0.432978,0.350038
3,-0.71652,-1.170926,0.128829,-0.427518,-0.777612,-1.329083
8,-0.920236,-0.341708,-0.544752,0.750236,0.918157,-0.104142
9,-1.1707,-1.626229,-1.083617,-0.007733,0.403681,-0.438093
6,-0.716091,-0.815511,0.263545,-1.457373,1.528406,1.234598
4,-0.341253,1.519788,0.128829,1.277705,1.153823,0.263885
2,0.095344,-1.806031,-1.083617,1.004466,-0.447214,-0.727769
7,-0.340824,0.923303,-0.27532,0.263106,-0.611699,0.600139
5,1.385405,1.935269,0.532978,-0.304055,-0.041875,0.454593
6,-1.226025,-0.639823,0.667694,-0.815283,1.533196,-0.443934
4,-0.090789,1.261948,-0.27532,1.97417,1.407603,1.892572
3,-0.827599,1.005702,1.071843,0.022681,-0.251868,-0.407789
3,-0.763696,-0.264631,0.80241,-0.734722,-0.494963,-0.175973
7,1.249451,1.560802,-0.814184,-0.41053,-0.743535,0.266806
3,0.58941,-0.157076,-0.27532,0.299896,-0.355379,-1.195721
3,0.23044,1.10847,0.80241,0.051927,0.162972,-1.065734
4,0.203421,0.886356,-0.005887,0.452031,0.963307,-0.078223
4,0.831725,-0.198146,-0.27532,0.484002,1.005525,-0.979154
9,-0.261053,0.045898,-0.544752,0.323173,0.920815,0.877911
4,-0.192003,-0.161295,-0.005887,0.963773,1.020207,0.287979
8,-1.320378,0.463562,0.80241,1.228001,0.571296,-0.50667
4,1.015714,1.387584,-0.410036,0.944101,1.421171,-1.89529
7,-0.809586,0.197602,-0.140603,0.174431,-0.625541,-0.573769
5,0.324364,0.236784,-0.679468,-0.121738,-0.059558,-0.835503
5,0.522934,0.823855,-0.27532,0.834492,0.214426,-0.044403
0,1.561245,-0.029005,2.284289,-0.945412,-1.872682,2.030189
8,-1.08278,0.039828,-1.083617,0.694362,0.978598,-2.032863
8,-1.002581,0.339085,0.937126,0.833155,0.505875,-0.884904
2,0.707351,-0.08178,-0.140603,0.869479,-1.150707,-1.572317
9,-0.21259,-2.432493,-1.487765,0.900353,1.091953,0.062734
6,-0.734533,-1.238449,-0.410036,-2.53158,1.346244,0.976655
8,-1.349542,0.893765,-0.27532,0.326411,0.603635,0.759366
6,-0.745254,-1.802996,0.263545,-2.305002,1.235891,1.267382
3,-0.146114,0.725171,-0.27532,-0.38496,-0.592471,-0.816886
6,-0.720809,0.084215,-0.27532,-1.837663,1.309802,0.483157
5,0.248882,0.290767,0.128829,0.091059,-0.320651,-1.325161
9,-0.592574,-0.18003,-0.814184,-0.039107,0.407734,0.052818
1,0.468038,-0.153752,-1.353049,0.110682,-0.110552,-1.738818
7,0.685907,1.893257,-0.005887,0.635491,-0.210034,0.481679
2,1.366535,-0.486493,-0.948901,1.0946,-0.097207,-0.179127
5,-0.031175,0.954725,1.071843,0.00736,-0.369109,-0.849196
6,-0.791573,0.516144,0.80241,-1.290683,1.006592,0.817164
8,-1.592286,0.608251,0.667694,1.397801,0.209174,-0.367889
8,-1.426311,0.916457,-0.814184,1.337937,0.692264,-0.747453
1,-0.561695,0.344309,-0.544752,-0.01023,-0.273665,-1.107154
4,0.182406,2.016259,-0.27532,0.601635,1.062464,0.160618
8,-1.527526,0.101373,-0.948901,1.270484,0.144998,-0.12773
8,-1.217019,-0.516101,0.80241,0.783857,0.312823,-1.194102
4,-0.055621,0.660315,0.128829,0.887305,1.511808,1.268301
1,1.526935,0.540204,-0.27532,-0.409406,0.041461,-0.31921
5,-0.062483,0.909853,0.398262,-0.179281,-0.475449,2.354281
8,-1.244467,0.344868,-0.544752,0.703606,0.186794,-0.670794
0,0.533227,-0.468626,2.95787,-0.196002,-1.848502,0.776401
4,-0.654333,0.60424,-0.679468,0.507753,1.066838,-0.998149
2,-0.488357,-2.493767,-0.948901,1.584783,-0.316503,-1.03553
1,1.197557,-0.538406,-1.083617,0.377342,-0.302586,0.463263
5,-0.56384,1.266242,0.398262,-0.821575,-0.560265,0.37757
1,0.040019,-0.416481,-1.083617,-0.538584,-0.266944,-0.118347
0,1.287193,-0.772625,2.823153,-1.558662,-2.360388,2.976583
1,0.128796,-0.028993,-0.544752,-0.366611,-0.067222,-0.655227
0,1.445877,-2.012605,2.014856,-1.668942,-1.937854,1.885745
7,-0.679636,1.811841,-0.410036,0.009354,-0.990617,0.191329
2,0.751525,0.350132,-0.679468,0.391167,-0.404581,1.922759
9,-0.076207,-1.103561,-1.487765,0.686835,0.481365,-0.333905
0,1.708778,-1.389921,2.284289,-0.164491,-1.917667,2.418317
8,-1.247469,0.521945,0.398262,2.285635,0.368515,0.606242
7,-0.238751,1.087251,-0.005887,-0.536395,-1.047709,-0.651065
6,-0.980279,0.03224,-0.005887,-1.238166,1.790952,-0.881726
9,-1.486354,-0.881722,-0.544752,1.18776,0.357987,-1.046107
3,0.895199,-0.25863,0.263545,0.14155,-0.358528,-1.032116
9,-0.599008,0.099588,-1.487765,2.193211,0.832896,0.269456
0,0.555958,-0.3499,2.553721,-1.954437,-2.227228,0.300354
2,-0.819021,0.670403,-1.353049,1.455658,-0.311936,0.684898
8,-1.464481,-0.432406,0.937126,0.977282,0.70013,-0.178842
6,-0.653046,-0.321544,-0.544752,-1.525216,1.623671,-0.338682
1,0.447881,0.166497,-0.410036,-0.540033,-0.388164,2.388405
6,-0.94168,-1.625474,-0.140603,-2.634213,1.777062,-1.141391
5,0.918358,0.151274,0.532978,-0.829714,-0.278357,0.326144
7,-0.209159,1.05173,0.398262,-0.966078,-0.760946,-0.265856
2,0.970253,-0.335571,-0.005887,1.178794,-0.676545,1.073941
3,-0.801437,1.491144,1.071843,-0.167739,-0.363287,-2.017038
3,0.66575,0.994719,1.071843,0.464652,-0.418859,-2.088707
2,0.037017,1.32175,-1.083617,0.643462,-0.418526,0.326225
8,-1.006869,-0.261065,-0.410036,1.039338,-0.018989,-1.686066
7,0.907208,1.994838,0.128829,-0.551585,-0.649617,1.236522
0,1.969107,-0.441251,2.014856,-1.309657,-2.147934,0.912619
7,1.415427,0.859003,-0.679468,-0.169019,-0.734063,-1.244712
2,-0.385427,0.143149,0.263545,0.499354,-0.475716,-0.368202
3,-0.390573,0.073878,0.398262,-0.037822,-0.748848,-0.857189
8,-1.344395,0.694612,0.532978,0.375481,0.197203,-0.574234
6,-0.761552,-1.124607,-0.544752,-1.910409,1.213362,1.294609
4,-0.493504,0.118872,-0.544752,0.756221,1.255273,1.349629
8,-1.003438,1.832831,-0.005887,0.75403,0.924913,-0.588774
1,1.080474,-1.461144,-0.410036,-0.139144,-0.037514,0.232794
2,1.769679,-1.704984,0.263545,1.22861,-0.327922,-0.581053
8,-0.841752,-1.600964,-0.948901,0.631535,0.882557,0.452279
6,-0.893646,0.290805,0.128829,-0.610944,1.1954,-0.980385
8,-1.007727,0.16666,0.398262,0.530092,0.317211,0.031131
1,0.585979,-0.060025,-0.544752,-0.719324,0.186794,-0.048842
9,-0.623882,-1.636783,-1.353049,1.298598,0.668824,-0.5933
7,1.387979,0.592985,-0.27532,0.498554,-0.756182,-0.513258
5,-0.600294,1.644049,0.80241,0.285858,-0.361302,1.411956
8,-1.581564,-0.775413,-1.083617,0.868403,0.465863,-0.394383
0,2.656167,-1.051488,1.610707,-0.964911,-1.897993,1.120034
8,-1.450757,-0.503407,-1.083617,1.245945,0.48259,-1.887573
3,-0.93396,0.040862,0.937126,-0.3181,0.116376,-0.268435
1,-0.285499,0.589383,-1.353049,0.795401,-0.348296,-0.962599
4,-0.505083,0.627986,-0.544752,1.294787,0.893029,0.940441
3,0.149382,-0.340352,-0.140603,-0.695941,-0.546716,-0.599006
9,-0.442896,0.124668,-1.083617,1.551319,0.864529,0.755572
0,2.056597,-0.839381,2.95787,-0.662515,-2.549508,3.475123
8,-1.339678,0.378046,0.667694,0.452012,0.912063,-1.059445
7,0.78412,2.561952,-0.544752,-0.393527,-0.885098,-2.017814
5,0.181119,0.324827,-0.544752,-0.487114,-0.736918,0.277126
0,1.550094,0.048248,2.553721,-1.069152,-2.042622,1.665685
4,0.72322,-1.563574,-0.27532,0.395129,1.059553,1.765703
2,-0.031175,-1.627417,-0.140603,1.443244,-0.514861,0.415944
